item_id,nlp_parse_ok,nlp_svd_components,nlp_tda_components,nlp_tda_max_points,nlp_max_features,nlp_claim_caption_tfidf_cosine,nlp_claim_token_count,nlp_claim_unique_token_count,nlp_claim_type_token_ratio,nlp_claim_avg_token_length,nlp_claim_number_count,nlp_claim_percent_count,nlp_claim_math_symbol_count,nlp_claim_caption_token_jaccard,nlp_claim_caption_content_jaccard,nlp_claim_caption_numeric_overlap_count,nlp_claim_caption_numeric_jaccard,nlp_claim_caption_percent_overlap_count,nlp_cue_comparison_count,nlp_cue_comparison_rate,nlp_cue_superlative_count,nlp_cue_superlative_rate,nlp_cue_negation_count,nlp_cue_negation_rate,nlp_cue_uncertainty_count,nlp_cue_uncertainty_rate,nlp_cue_trend_count,nlp_cue_trend_rate,nlp_cue_temporal_count,nlp_cue_temporal_rate,nlp_cue_arithmetic_count,nlp_cue_arithmetic_rate,nlp_claim_svd_00,nlp_claim_svd_01,nlp_claim_svd_02,nlp_claim_svd_03,nlp_claim_svd_04,nlp_claim_svd_05,nlp_claim_svd_06,nlp_claim_svd_07,nlp_claim_svd_08,nlp_claim_svd_09,nlp_claim_svd_10,nlp_claim_svd_11,nlp_claim_svd_12,nlp_claim_svd_13,nlp_claim_svd_14,nlp_claim_svd_15,nlp_claim_svd_16,nlp_claim_svd_17,nlp_claim_svd_18,nlp_claim_svd_19,nlp_claim_svd_20,nlp_claim_svd_21,nlp_claim_svd_22,nlp_claim_svd_23,nlp_tda_token_point_count,nlp_tda_token_distance_mean,nlp_tda_token_distance_std,nlp_tda_token_distance_max,nlp_tda_token_distance_p90,nlp_tda_token_h0_interval_count,nlp_tda_token_h0_finite_count,nlp_tda_token_h0_essential_count,nlp_tda_token_h0_total_persistence,nlp_tda_token_h0_max_persistence,nlp_tda_token_h0_mean_persistence,nlp_tda_token_h0_std_persistence,nlp_tda_token_h0_p90_persistence,nlp_tda_token_h0_p95_persistence,nlp_tda_token_h0_entropy,nlp_tda_token_h1_interval_count,nlp_tda_token_h1_finite_count,nlp_tda_token_h1_essential_count,nlp_tda_token_h1_total_persistence,nlp_tda_token_h1_max_persistence,nlp_tda_token_h1_mean_persistence,nlp_tda_token_h1_std_persistence,nlp_tda_token_h1_p90_persistence,nlp_tda_token_h1_p95_persistence,nlp_tda_token_h1_entropy
sciver_test_271,1,24,16,40,2000,0.1225018459938419,42.0,36.0,0.8571428571428571,5.809523809523809,4.0,0.0,0.0,0.18,0.119047619047619,0.0,0.0,0.0,1.0,0.0238095238095238,1.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2828517788676189,-0.0840591761599846,-0.2405686442678291,0.0670811311727904,-0.1506118269417588,0.0119577276029645,0.0802030846715139,-0.0720752418878057,0.0424002329989634,0.1177894642009593,-0.1668860580418339,-0.0329412717237553,-0.1215247090986795,0.0853267249450202,-0.0162564200814684,-0.0227287102124273,0.1514613688185725,-0.0328682239274449,0.035353421415651,-0.0034442556795365,-0.0459577249726964,-0.0013215094011866,-0.05609859281052,-0.0834129835519445,36.0,0.442486863871484,0.1570446028007305,0.7981129990964697,0.6395225403099375,36.0,35.0,1.0,8.099778346659322,0.5052964503704467,0.2314222384759806,0.1150054659975733,0.3952717418412773,0.4443500506889088,3.4336783010709224,4.0,4.0,0.0,0.0544647077719107,0.0446262060446574,0.0136161769429776,0.0179369019287295,0.0327154174485515,0.0386708117466044,0.6574329095222264
sciver_test_273,1,24,16,40,2000,0.079594125909951,35.0,31.0,0.8857142857142857,5.6,2.0,0.0,1.0,0.12,0.0769230769230769,0.0,0.0,0.0,1.0,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231395585208082,-0.1080186144059188,-0.0963717447260809,-0.0596779456811137,-0.0516594821083074,-0.0663406525047028,0.0646649990208328,-0.0652500843582973,0.0056040075357199,0.0422192668800131,-0.0788423310332211,0.0737220897049285,0.0452578343864061,-0.0319739021110987,0.0884942041804463,-0.0212607938436394,-0.0633023536742181,0.0584826964030191,0.0118262393932815,0.0060224703981503,-0.0758687810803518,0.0576110584033693,0.0142277468386593,-0.0554313513570482,31.0,0.4089942544212758,0.174262727634351,0.8565926994649196,0.64261889853584,29.0,28.0,1.0,6.982788012658,0.5591272458926771,0.2493852861663571,0.1285991608697738,0.3954236172989459,0.4825707295905803,3.187630197166315,3.0,3.0,0.0,0.0105091965580705,0.0067287120814822,0.0035030655193568,0.0023440194255698,0.0058933878666948,0.0063110499740885,0.8800845243820481
sciver_test_275,1,24,16,40,2000,0.2295215516583721,39.0,35.0,0.8974358974358975,6.230769230769231,4.0,1.0,4.0,0.1224489795918367,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256410256410256,1.0,0.0256410256410256,0.0,0.0,0.0,0.0,0.1672002132878643,-0.1146046383170334,0.0623631372179212,-0.0792034463247783,0.0226265946471703,0.0156749099478828,-0.0164334359464583,0.0277515861547636,-0.0173994906358472,-0.1092615277282554,-0.0089700649582959,-0.0587572091137821,-0.0771155871339885,0.0754551986745493,0.0432423791045794,-0.1063296878586934,0.0149474817985414,-0.0154984869159146,-0.0134325993622376,0.0562156754979463,0.0284348816860912,0.0088761095904873,0.1183207001524963,-0.0191479071778648,35.0,0.3508165092123135,0.1304484811009144,0.6728633414892443,0.5121327668431795,33.0,32.0,1.0,6.659856927971946,0.3880483070352179,0.2081205289991233,0.0836919667650579,0.3181404809134388,0.3587360432408178,3.385605682162667,3.0,3.0,0.0,0.0438077169812381,0.0272616693505809,0.0146025723270793,0.0089684276729555,0.0235995115236355,0.0254305904371082,0.9234559103498484
sciver_test_277,1,24,16,40,2000,0.0,44.0,41.0,0.9318181818181818,5.7272727272727275,5.0,4.0,6.0,0.0212765957446808,0.0256410256410256,0.0,0.0,0.0,1.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0227272727272727,0.2360566716695948,-0.0600202436455812,0.0405346764406619,-0.1025051217396689,-0.0749998314299875,-0.0147921741404065,0.0513506707481217,0.0789658459983339,0.0066069914184172,-0.0600389036474588,-0.0694642500340371,0.1320729423679221,-0.0759669955603376,-0.152984361068927,-0.0272695427295613,-0.0811549477934493,0.0465274760131263,-0.0042750578589787,0.0819356113204302,-0.0579119102352087,0.0539103411426822,0.0236130117094869,0.06853738011343,0.0419934041151069,40.0,0.4057936553480174,0.1644528670083057,0.7931379666402396,0.6224817081018053,40.0,39.0,1.0,7.456251298655156,0.4195391773790143,0.1911859307347475,0.1051672197321734,0.3258453518903585,0.3548415203216269,3.5008180788659304,1.0,1.0,0.0,0.0299440524938031,0.0299440524938031,0.0299440524938031,0.0,0.0299440524938031,0.0299440524938031,-0.0
sciver_test_278,1,24,16,40,2000,0.1921399311385345,50.0,45.0,0.9,5.5,2.0,0.0,0.0,0.1170212765957446,0.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.04,0.0,0.0,0.2092512590327916,-0.0953605889105857,-0.0585347020108654,-0.0500282141953931,-0.0373398122113966,-0.0797517285287372,-0.0054807055620154,0.015785534032091,0.0293019650316274,0.0857280075030847,-0.0394668257173341,0.0344441915777365,0.0307518842498699,-0.0995305311422036,-0.0135177249284793,-0.0704981509873337,0.0210279324222234,0.035470128531274,0.0111619907223394,0.0167807595290492,0.0178867984690527,-0.0167771990945593,-0.02070670557106,0.1203886687103488,40.0,0.382035680686923,0.1541847376806542,0.7884823649102616,0.5792133723779843,39.0,38.0,1.0,7.994392144161582,0.4590185427818882,0.2103787406358311,0.1149205049099411,0.3886008855583083,0.4392459466967506,3.4810701078305866,4.0,4.0,0.0,0.0464442622772449,0.0163283821310377,0.0116110655693112,0.0042672641054265,0.0159612186591021,0.0161448003950699,1.3151521410197715
sciver_test_281,1,24,16,40,2000,0.2070693926636304,42.0,38.0,0.9047619047619048,7.642857142857143,0.0,0.0,5.0,0.125,0.1228070175438596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1515854986247344,-0.0558672587972701,-0.1737483540985069,-0.0967539193975458,-0.057404213806457,-0.0012380757468034,-0.0245667544570874,0.1239100746975621,-0.0488822920005822,0.0091397812836213,0.195172173727927,-0.019411109634983,0.0713987526783093,0.0342104458028037,0.0087644051558976,0.0415769289610207,-0.0360079136056,-0.0720109709004429,-0.0174509380091994,0.0331206086043813,-0.0581133383677844,0.076775994230511,0.0267200619693703,0.0101807034793319,38.0,0.456782129774236,0.1216976308292358,0.7283197503645022,0.6091303866315025,38.0,37.0,1.0,8.534648966609428,0.3750768839409642,0.2306661882867413,0.0750089420590732,0.3224443594297518,0.3418947873319785,3.5557422194481014,7.0,7.0,0.0,0.2143558885972961,0.1064762703363101,0.0306222697996137,0.0332483103481157,0.0674188819601344,0.0869475761482222,1.4392547700566194
sciver_test_283,1,24,16,40,2000,0.1709348555425485,46.0,41.0,0.8913043478260869,5.021739130434782,9.0,0.0,7.0,0.1666666666666666,0.12,7.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2371716378253954,-0.1448776166688403,-0.1669135935469451,0.0041056295304822,0.0437040345907575,0.1303056172834682,0.0049548310118923,-0.0447555195622482,0.02495149334484,-0.0123083310846007,0.0190926652602517,-0.0766229995518949,-0.0857772443175706,0.0113965982672244,0.0496352069183847,0.0011807333775678,-0.045942426826626,0.0383077830806564,0.0019515249449796,0.093969898129124,0.0709296416624997,0.0001277837761699,-0.1197726722622493,-0.0247061359989835,40.0,0.3472585191399431,0.1567833319036577,0.7621959174679334,0.5461874465692516,35.0,34.0,1.0,6.921853098866155,0.4023019826320855,0.2035839146725339,0.1113960798106321,0.3422868548509301,0.3667675648255802,3.36047748550113,1.0,1.0,0.0,0.0027511969535564,0.0027511969535564,0.0027511969535564,0.0,0.0027511969535564,0.0027511969535564,-0.0
sciver_test_284,1,24,16,40,2000,0.0997333098926923,47.0,43.0,0.9148936170212766,5.702127659574468,6.0,3.0,3.0,0.14,0.119047619047619,1.0,0.1666666666666666,0.0,0.0,0.0,1.0,0.0212765957446808,0.0,0.0,2.0,0.0425531914893617,0.0,0.0,1.0,0.0212765957446808,2.0,0.0425531914893617,0.2391661968417126,-0.0531614670448151,-0.0884774451026456,-0.0249534410820019,0.0439467269852532,0.0456558166702072,-0.0134311409104445,0.0188841259831692,-0.0192066878945157,0.0660768709030334,0.0736268194514123,-0.0617460605304757,0.0280356627399593,0.0729398708575358,-0.0546968238400322,0.0021264692282561,-0.0784511585373911,-0.139525780032052,0.0324382899257832,-0.0103869650493893,-0.0284728568233262,0.0178007357487947,-0.0179736635708462,0.0056101275280754,40.0,0.4249134202633686,0.1664910547616317,0.819691272414408,0.6296407836694226,39.0,38.0,1.0,8.61127315665646,0.4643184866696023,0.2266124514909595,0.1226075929666778,0.4049128564497418,0.4496277384754453,3.4793007880812494,6.0,6.0,0.0,0.1751381393575695,0.0511145553975254,0.0291896898929282,0.0178760053243775,0.0509517646682544,0.0510331600328899,1.588510595103178
sciver_test_287,1,24,16,40,2000,0.1465783754861633,42.0,39.0,0.9285714285714286,5.904761904761905,0.0,0.0,1.0,0.1071428571428571,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1949765251890516,-0.0426295281703316,-0.0111759327619636,0.0728736542970427,-0.0434037577046321,-0.0479752761852238,-0.0011457061170362,0.0030309386284083,-0.0299086269163558,-0.0553978904304905,0.0859101916480959,-0.0391064538043998,-0.0788974857550655,-0.0815638099601838,0.0245538219082394,0.0225981051614219,0.0157097911754345,-0.0324558756840386,-0.049536529283195,-0.0588431623715522,-0.0060914354422829,0.0275910289406127,0.1092359397421031,0.0175561122649918,39.0,0.4564407966321945,0.1599466251117987,0.9795628985139756,0.6365327105333528,39.0,38.0,1.0,9.004098103465225,0.4288093006351678,0.2369499500911901,0.0935731493020349,0.348163494558949,0.3931626175148826,3.552610237832749,5.0,5.0,0.0,0.1648874036868473,0.0518473577687156,0.0329774807373694,0.0218270186890109,0.0510999977860709,0.0514736777773933,1.3169946675050233
sciver_test_290,1,24,16,40,2000,0.1902764047641659,29.0,24.0,0.8275862068965517,5.551724137931035,3.0,2.0,2.0,0.0833333333333333,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809841102047092,-0.1336675261608892,0.0195739179471694,-0.0816202400377388,0.0295006983087511,-0.0845390612580503,0.0165736888438202,-0.1664364130386308,-0.1281581212149748,0.0255872698122845,0.0287626079810092,-0.0630073715429226,-0.1088226459153172,0.0849876433878924,-0.0160923778678048,-0.0888073324684836,-0.0929749973594034,-0.0464288709808388,0.0278008492886416,-0.079806757176051,-0.0581215239693211,-0.1225167579766192,-0.0079760514670335,-0.035608454043651,24.0,0.4351135425855877,0.1353443044657012,0.7193475232019937,0.620202270957108,24.0,23.0,1.0,5.768943720106069,0.4317197484809315,0.2508236400046117,0.0917065468851267,0.344391610973871,0.3502895455560217,3.0645335818176465,2.0,2.0,0.0,0.0425654205011994,0.0376256331830737,0.0212827102505997,0.0163429229324739,0.0343570485965789,0.0359913408898263,0.3589836564280548
sciver_test_292,1,24,16,40,2000,0.1473648946487729,40.0,37.0,0.925,6.65,4.0,0.0,1.0,0.0909090909090909,0.0526315789473684,0.0,0.0,0.0,1.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025,0.0,0.0,0.2024404063930054,-0.0831607112619077,-0.0132351574893472,-0.0733035091246446,-0.0937083535025066,-0.0301032987539094,0.0169273514928504,0.0113525954086194,0.0367571391707809,-0.0549779352286977,0.1185567878559638,-0.1496567515776719,0.0548685751685098,-0.0049659551465272,0.0629652526041443,-0.0367175029718233,0.0114297867695975,0.0239084421695857,-0.120999872032836,0.0577975605432559,-0.0009747136459796,0.0210218388668058,0.0959904093916475,-0.0071095912701626,37.0,0.4438682689297488,0.1396144080048405,0.7935536736775304,0.6087795252390736,37.0,36.0,1.0,8.681322078488405,0.4911416528426126,0.2411478355135668,0.1200698392072796,0.3934496882798912,0.412783966153377,3.440615722662284,6.0,6.0,0.0,0.0755010338734857,0.0354040835238497,0.0125835056455809,0.0113955560276761,0.0271080856121663,0.031256084568008,1.4384388174781997
sciver_test_295,1,24,16,40,2000,0.3346800473259763,26.0,24.0,0.9230769230769232,7.461538461538462,1.0,0.0,3.0,0.1764705882352941,0.2142857142857142,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0384615384615384,0.0,0.0,1.0,0.0384615384615384,0.0,0.0,0.1453585480641197,-0.038986398073608,0.0106422949874796,0.0015280856033298,-0.0550137809529402,0.0007724534290434,-0.0072544277289062,-0.0623925446285156,-0.0235267744940923,0.0049029497171561,0.0556745535264192,0.0242713846666874,0.0578577068514791,-0.0242948597728041,0.0162878440565427,0.0181916026536876,0.010505337058269,0.0540401259218754,-0.0363423072424004,-0.002471662761552,0.0606717408805831,-0.0389722443901375,0.1051479176638848,0.1030939259217603,24.0,0.3260745410079059,0.1371924792103285,0.7063126110972334,0.5324826366120621,24.0,23.0,1.0,4.364885858620763,0.424376355674445,0.1897776460269897,0.1090695612262223,0.380779661734702,0.4094548806606487,2.9664890284089385,1.0,1.0,0.0,0.0006255664773824,0.0006255664773824,0.0006255664773824,0.0,0.0006255664773824,0.0006255664773824,-0.0
sciver_test_296,1,24,16,40,2000,0.1530607069214229,44.0,38.0,0.8636363636363636,3.7045454545454546,7.0,0.0,9.0,0.1392405063291139,0.106060606060606,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2257479857478565,-0.1070200079226841,-0.0013285310552194,0.1448286137340068,0.1170320133687629,0.0125988518648203,-0.0477302643989043,-0.1102935776876014,0.0868966516458914,0.056405706058353,0.0593209385458195,0.1226666038163177,-0.1167949209068773,0.0894701012662719,0.0130750939866514,-0.0709321774154252,-0.008929183684656,-0.0349251824015281,-0.0534036531179112,-0.038947055964824,-0.0441902668377358,0.015946189791254,-0.03827899746537,-0.0333551609311367,38.0,0.3178404831685318,0.1870930457586495,0.7663356624654662,0.5681167221536605,29.0,28.0,1.0,5.872087073277215,0.4720376622674147,0.2097173954741862,0.1343113701867863,0.3669265939949225,0.4295813468681103,3.1011418780376907,3.0,3.0,0.0,0.0593296596493481,0.0531609372235351,0.0197765532164493,0.0236063608476227,0.0431557946372751,0.0481583659304051,0.4057822256496211
sciver_test_298,1,24,16,40,2000,0.1358244603502734,34.0,32.0,0.9411764705882352,6.117647058823529,2.0,0.0,2.0,0.0930232558139534,0.054054054054054,0.0,0.0,0.0,2.0,0.0588235294117647,0.0,0.0,0.0,0.0,1.0,0.0294117647058823,0.0,0.0,1.0,0.0294117647058823,0.0,0.0,0.1595229188528316,0.0041363505476581,-0.1476105757828013,-0.0511665211076712,-0.0530946200912592,0.0091623600072255,0.1222499441048749,-0.0175580215204937,-0.003484088327184,0.0335741929049517,0.0945206016871646,-0.0022402168463481,0.0206638619462831,-0.0977883089143255,-0.0503709460588751,-0.0662933127983935,-0.0500231791215088,-0.0374641066766142,0.0289408757754507,0.0529129975228164,0.0697955612003853,0.0651286130746006,-0.0421132286560889,-0.0895287361073731,32.0,0.3593557713175811,0.1177015454946474,0.6588371701579094,0.5087661090344204,32.0,31.0,1.0,6.196492982972287,0.3924525216350217,0.1998868704184608,0.0928175000895318,0.3498287946170907,0.3563364809772227,3.326623588328377,3.0,3.0,0.0,0.0175920838177053,0.0093317622054296,0.0058640279392351,0.004143460673818,0.009109574282284,0.0092206682438568,0.7055275996020052
sciver_test_301,1,24,16,40,2000,0.1654924726067871,35.0,32.0,0.9142857142857144,7.085714285714285,5.0,2.0,9.0,0.0952380952380952,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1630606862642414,0.0051273527969107,-0.0557930997251489,-0.1540105019171812,-0.0577495436033908,-0.0934302696611458,-0.0466417246403913,-0.031539998184325,0.0406181859424943,0.0030027440980252,-0.0957153068161381,-0.0978791771368979,0.047220930841526,0.290304548880182,-0.0792409159295648,-0.0203577511049815,-0.1159682766496301,0.1157843330284808,-0.0849438875811043,-0.0601001255920584,0.0038034880464219,-0.0379592050510307,0.0533857453501729,0.006754346210821,32.0,0.4138302738432747,0.1429281639819701,0.8216912803862956,0.5925716804976044,31.0,30.0,1.0,6.909371483138221,0.4409277409848973,0.230312382771274,0.0937315510525422,0.3437878528524264,0.36693895293723,3.2995277947720405,5.0,5.0,0.0,0.0405932519911416,0.0147690775203422,0.0081186503982283,0.0048621341367843,0.0140229058880774,0.0143959917042098,1.4248587924629557
sciver_test_303,1,24,16,40,2000,0.2507582974835599,46.0,40.0,0.8695652173913043,5.826086956521739,2.0,2.0,4.0,0.1014492753623188,0.081967213114754,0.0,0.0,0.0,3.0,0.0652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1447258760871177,-0.0192062716430201,-0.0632745072409742,-0.0096048699364288,-0.0006854563117559,0.0032352974465004,0.1170596001008392,-0.0177163547628631,0.0279089990527337,0.0445742164787522,-0.1041865006214734,0.0148819650852457,-0.0391670858495616,0.0157688899598691,0.0120040096904148,-0.016108800436697,-0.0114659782881847,-0.003701204283961,0.0200494995852118,-0.0226367204577743,-0.0572980227590756,0.0155723198365822,-0.0151958363068692,0.0153565164581796,40.0,0.3707566124071668,0.1465144422317843,0.7893246039529305,0.5770866332598988,40.0,39.0,1.0,7.424538822055236,0.4166077317469351,0.1903727903091086,0.0961708200290428,0.3079483002032578,0.3497169669233939,3.533670645720645,3.0,3.0,0.0,0.0160742150143163,0.0107802323708367,0.0053580716714387,0.0038343933728641,0.0091662155809296,0.0099732239758832,0.8619063786755572
sciver_test_305,1,24,16,40,2000,0.2928900494482888,43.0,39.0,0.9069767441860463,5.162790697674419,6.0,1.0,3.0,0.123076923076923,0.0892857142857142,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0465116279069767,0.0,0.0,0.2108433354100719,-0.0457157911772203,0.0103087353032899,0.0036688593267653,0.1407711719567711,-0.0149186201393878,-0.0983530588325502,-0.0826548506676386,0.0323461207378444,0.061002102209341,-0.0569516106364522,-0.0396065850621666,0.0337521485976857,-0.0405121856808812,-0.0939761286988534,-0.066317683896252,-0.0299587921802294,-0.0639914025669367,0.0941731304206898,0.093777154751248,-0.0057588784595973,0.0076306242730314,0.1571473042565296,-0.0851001338016877,39.0,0.3470620449227262,0.1546950173765266,0.7524104151396912,0.5484235354607944,35.0,34.0,1.0,7.0809670761721115,0.3979047172717226,0.2082637375344738,0.1105194845465985,0.3601385255343929,0.3799575629142057,3.3618018991877596,2.0,2.0,0.0,0.0141141389956478,0.0105722617485695,0.0070570694978239,0.0035151922507456,0.0098692232984204,0.010220742523495,0.5633713130927174
sciver_test_306,1,24,16,40,2000,0.1115787550990937,48.0,37.0,0.7708333333333334,4.854166666666667,7.0,1.0,3.0,0.0909090909090909,0.1142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0208333333333333,0.0,0.0,1.0,0.0208333333333333,0.1561760963690005,-0.1071127849814941,0.0653411228912161,-0.0607664162705431,0.0878164528381992,-0.0820524693666446,0.0223428557554304,-0.040645832222492,-0.0846204322736121,-0.0392852059812952,-0.0141071029410659,0.0360980886928311,-0.033618782186314,-0.0643278732770371,0.0307607569615019,-0.0468758604699733,0.0159444066398586,0.0088183380881017,0.0313798709626689,-0.0275608739264748,-0.0143951241947559,-0.0297741449137684,-0.0608248753973068,-0.0445885664976034,37.0,0.3958903249443162,0.1615935640125849,0.8098107371736758,0.618483245997756,35.0,34.0,1.0,7.949754213476455,0.4748410214878025,0.2338163003963663,0.1240496555344424,0.3762507209399127,0.4301454450839366,3.3681228938120356,2.0,2.0,0.0,0.0029532103395866,0.0023157005617518,0.0014766051697933,0.0008390953919585,0.0021478814833601,0.002231791022556,0.5216309484431808
sciver_test_308,1,24,16,40,2000,0.3001232484595242,45.0,33.0,0.7333333333333333,5.688888888888889,4.0,0.0,0.0,0.1538461538461538,0.1470588235294117,1.0,0.3333333333333333,0.0,1.0,0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0444444444444444,0.1602771282237408,-0.0744625667830569,-0.1079241663440031,-0.0593167593279976,0.0908931623536536,0.1913749994187576,0.0539208463193729,0.0326022717654136,-0.0460063005114507,-0.1057843488502085,0.1241156306507762,0.0345576748334933,-0.0543634128506064,0.0769253033169818,-0.1033221331290933,0.046394799448459,-0.1343278560350841,0.045337289526209,0.0600522113791431,0.0582307973726988,-0.0678246045573463,0.0092365631202121,-0.1291497723556839,0.0281704243650296,33.0,0.3497794413075407,0.1265162716379391,0.6817877142791751,0.5174167135123022,30.0,29.0,1.0,6.09957735254087,0.3927682334657991,0.210330253535892,0.0804430296232997,0.2899070033891531,0.3530586632741142,3.287885794589746,2.0,2.0,0.0,0.0333352459275734,0.0175980609459118,0.0166676229637867,0.0009304379821251,0.0174119733494868,0.0175050171476993,0.6915882624135232
sciver_test_309,1,24,16,40,2000,0.2717780196038074,28.0,26.0,0.9285714285714286,6.0,4.0,1.0,4.0,0.1896551724137931,0.1632653061224489,1.0,0.2,0.0,1.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.166787995214393,-0.0877386058672026,-0.14595612516397,-0.0809878472064525,0.0020668961288063,0.097424031731402,-0.064909209915405,-0.0272889526072193,-0.1217284285953686,-0.0676073766951777,0.0436338105085113,0.0411932095908389,-0.0294971010982105,0.0534293274171784,-0.0501689730663899,0.0453776578780334,-0.1177226306788618,-0.02851852062861,-0.0319718088315173,0.0813497746467593,0.0761760138885251,-0.0176655417372871,-0.1004629408251994,-0.0180924527066894,26.0,0.3429825547700256,0.1191998759080919,0.6377353847880375,0.4950120198449791,25.0,24.0,1.0,4.761700741490497,0.3872058329010973,0.198404197562104,0.0773866398936043,0.2703858856140491,0.3300638553778489,3.095271209816768,1.0,1.0,0.0,0.0151794553631284,0.0151794553631284,0.0151794553631284,0.0,0.0151794553631284,0.0151794553631284,-0.0
sciver_test_310,1,24,16,40,2000,0.3935043638598469,41.0,35.0,0.8536585365853658,4.512195121951219,9.0,0.0,9.0,0.1494252873563218,0.1184210526315789,6.0,0.5454545454545454,0.0,1.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.024390243902439,0.0,0.0,0.2167959953530184,-0.007712716527012,-0.017736332614098,0.0192040287670898,0.0661966504138421,0.2859611945038769,-0.1317297897557373,0.1778278072144077,-0.0711565047332059,0.0247089992207351,-0.064675997590912,-0.1673165277109667,0.025673713723477,0.0170727778193237,0.0650637154959845,-0.0814056321713791,0.1252993804809376,-0.0407246984765985,-0.0560810952021475,-0.0719140738823254,-0.0487411451208602,0.0131835637664728,-0.1006690289919098,0.032100321263675,35.0,0.3793281097397524,0.1891140974077964,0.8323328777169656,0.6089407951172218,28.0,27.0,1.0,5.857796314428899,0.4608081714747915,0.2169554190529222,0.1043854328909092,0.3239288320724946,0.3541100208912655,3.16213494140127,1.0,1.0,0.0,0.0001601956385681,0.0001601956385681,0.0001601956385681,0.0,0.0001601956385681,0.0001601956385681,-0.0
sciver_test_312,1,24,16,40,2000,0.2824319809147877,33.0,30.0,0.9090909090909092,5.96969696969697,4.0,0.0,3.0,0.1666666666666666,0.1666666666666666,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809910330116678,-0.0223520032786069,-0.1485729043299793,0.008420934936546,-0.0265921683379204,0.0248729399893056,-0.0833758974195424,0.0730884937210352,0.0385823747844339,0.0049194922214298,0.1911257687182285,0.0802655839162055,0.0323927788520055,-0.0588174063792048,0.0401681864959079,0.0666793058069118,-0.0390254509618082,0.0718531571852737,0.0442970304718677,0.0193473317692798,-0.0824227689954824,0.1134434409479358,0.0753393406113813,0.0279635272176785,30.0,0.3911943010957798,0.1516359785308232,0.8380448885007679,0.5990879410329694,30.0,28.0,2.0,5.766797962591674,0.3734716675072941,0.2059570700925597,0.0913693725738161,0.3045103690466553,0.3492632995127094,3.219969520661901,3.0,3.0,0.0,0.0370247763809773,0.0213580112924949,0.0123415921269924,0.0087336308458867,0.0201151744690358,0.0207365928807654,0.7431909976518625
