target,model,feature,coefficient,abs_coefficient
acc_pixtral12b,pixtral12b,nlp_claim_svd_02,-0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_03,-0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_04,-0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_05,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_06,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_07,-0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_08,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_09,-0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_10,-0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_11,-0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_12,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_13,-0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_14,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_15,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_16,-0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_17,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_18,-0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_19,-0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_20,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_21,-0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_22,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_claim_svd_23,-0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_point_count,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_distance_mean,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_distance_std,-0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_distance_max,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_distance_p90,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h0_interval_count,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h0_finite_count,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h0_essential_count,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h0_total_persistence,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h0_max_persistence,-0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h0_mean_persistence,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h0_std_persistence,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h0_p90_persistence,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h0_p95_persistence,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h0_entropy,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h1_interval_count,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h1_finite_count,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h1_essential_count,-0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h1_total_persistence,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h1_max_persistence,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h1_mean_persistence,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h1_std_persistence,-0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h1_p90_persistence,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h1_p95_persistence,0.0,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h1_entropy,0.0,0.0
acc_pixtral12b,pixtral12b,claim_type_analytical,-0.0,0.0
acc_pixtral12b,pixtral12b,claim_type_direct,0.0,0.0
acc_pixtral12b,pixtral12b,evidence_kind_single_chart,0.0,0.0
acc_pixtral12b,pixtral12b,vtype_chart,0.0,0.0
acc_qwen3vl,qwen3vl,dim_AS,-0.0,0.0
acc_qwen3vl,qwen3vl,dim_AT,-0.0,0.0
acc_qwen3vl,qwen3vl,dim_MCr,-0.0,0.0
acc_qwen3vl,qwen3vl,dim_QLl,0.0,0.0
acc_qwen3vl,qwen3vl,dim_QLq,-0.0,0.0
acc_qwen3vl,qwen3vl,dim_VO,-0.0,0.0
acc_qwen3vl,qwen3vl,dim_CL,0.0,0.0
acc_qwen3vl,qwen3vl,dim_GS,0.0,0.0
acc_qwen3vl,qwen3vl,dim_KNf,0.0,0.0
acc_qwen3vl,qwen3vl,dim_MA,-0.0,0.0
acc_qwen3vl,qwen3vl,dim_MCu,-0.0,0.0
acc_qwen3vl,qwen3vl,dim_VL,0.0,0.0
acc_qwen3vl,qwen3vl,context_char_count,-0.0,0.0
acc_qwen3vl,qwen3vl,claim_char_count,-0.0,0.0
acc_qwen3vl,qwen3vl,caption_char_count,0.0,0.0
acc_qwen3vl,qwen3vl,claim_word_count,-0.0,0.0
acc_qwen3vl,qwen3vl,caption_word_count,0.0,0.0
acc_qwen3vl,qwen3vl,claim_numeric_token_count,-0.0,0.0
acc_qwen3vl,qwen3vl,caption_numeric_token_count,-0.0,0.0
acc_qwen3vl,qwen3vl,claim_percent_count,0.0,0.0
acc_qwen3vl,qwen3vl,caption_percent_count,0.0,0.0
acc_qwen3vl,qwen3vl,claim_math_symbol_count,-0.0,0.0
acc_qwen3vl,qwen3vl,caption_math_symbol_count,0.0,0.0
acc_qwen3vl,qwen3vl,image_width,-0.0,0.0
acc_qwen3vl,qwen3vl,image_height,-0.0,0.0
acc_qwen3vl,qwen3vl,image_aspect_ratio,0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_euler_area,0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_euler_max,0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_euler_mean,0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_euler_min,0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_euler_std,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h0_betti_area,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h0_betti_argmax_threshold,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h0_betti_change_count,0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h0_betti_max,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h0_betti_mean,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h0_betti_std,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h0_entropy,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h0_essential_count,0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h0_finite_count,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h0_interval_count,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h0_max_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h0_mean_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h0_p90_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h0_p95_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h0_std_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h0_total_persistence,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h1_betti_area,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h1_betti_argmax_threshold,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h1_betti_change_count,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h1_betti_max,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h1_betti_mean,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h1_betti_std,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h1_entropy,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h1_essential_count,0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h1_finite_count,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h1_interval_count,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h1_max_persistence,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h1_mean_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h1_p90_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h1_p95_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h1_std_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_h1_total_persistence,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_mean,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_edge_std,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_euler_area,0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_euler_max,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_euler_mean,0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_euler_min,0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_euler_std,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h0_betti_area,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h0_betti_argmax_threshold,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h0_betti_change_count,0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h0_betti_max,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h0_betti_mean,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h0_betti_std,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h0_entropy,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h0_essential_count,0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h0_finite_count,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h0_interval_count,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h0_max_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h0_mean_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h0_p90_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h0_p95_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h0_std_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h0_total_persistence,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h1_betti_area,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h1_betti_argmax_threshold,0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h1_betti_change_count,0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h1_betti_max,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h1_betti_mean,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h1_betti_std,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h1_entropy,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h1_essential_count,0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h1_finite_count,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h1_interval_count,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h1_max_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h1_mean_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h1_p90_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h1_p95_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h1_std_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h1_total_persistence,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_mean,0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_std,0.0,0.0
acc_qwen3vl,qwen3vl,tda_resized_aspect_ratio,0.0,0.0
acc_qwen3vl,qwen3vl,tda_resized_height,-0.0,0.0
acc_qwen3vl,qwen3vl,tda_resized_width,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_caption_tfidf_cosine,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_token_count,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_unique_token_count,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_type_token_ratio,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_avg_token_length,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_number_count,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_percent_count,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_math_symbol_count,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_caption_token_jaccard,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_caption_content_jaccard,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_caption_numeric_overlap_count,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_caption_numeric_jaccard,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_caption_percent_overlap_count,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_cue_comparison_count,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_cue_comparison_rate,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_cue_superlative_count,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_cue_superlative_rate,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_cue_negation_count,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_cue_negation_rate,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_cue_uncertainty_count,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_cue_uncertainty_rate,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_cue_trend_count,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_cue_trend_rate,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_cue_temporal_count,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_cue_temporal_rate,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_cue_arithmetic_count,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_cue_arithmetic_rate,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_00,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_01,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_02,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_03,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_04,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_05,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_06,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_07,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_08,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_09,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_10,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_11,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_12,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_13,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_14,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_15,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_16,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_17,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_18,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_19,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_20,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_21,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_22,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_claim_svd_23,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_point_count,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_distance_mean,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_distance_std,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_distance_max,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_distance_p90,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_h0_interval_count,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_h0_finite_count,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_h0_essential_count,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_h0_total_persistence,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_h0_max_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_h0_mean_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_h0_std_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_h0_p90_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_h0_p95_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_h0_entropy,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_h1_interval_count,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_h1_finite_count,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_h1_essential_count,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_h1_total_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_h1_max_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_h1_mean_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_h1_std_persistence,-0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_h1_p90_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_h1_p95_persistence,0.0,0.0
acc_qwen3vl,qwen3vl,nlp_tda_token_h1_entropy,-0.0,0.0
acc_qwen3vl,qwen3vl,claim_type_analytical,0.0,0.0
acc_qwen3vl,qwen3vl,claim_type_direct,-0.0,0.0
acc_qwen3vl,qwen3vl,evidence_kind_single_chart,0.0,0.0
acc_qwen3vl,qwen3vl,vtype_chart,0.0,0.0
